count,source,city,state,zip code,latitude,longitude,circulation,scope
3,FOX Illinois,Fox Township,Illinois,no data,41.6230855,-88.4950737,no data,no data
3,FOXSports.com,Mount Prospect,Illinois,60056,42.0648,-87.9356,no data,no data
3,FirstCoastNews.com WTLV-WJXX,no data,no data,no data,,,no data,no data
3,Fox 5,Friendship Heights,District of Columbia,20007,38.9565963,-77.0832809,no data,no data
3,Fusion,New York,New York,10123,40.7128,-74.006,no data,no data
3,Gainesville Times,Gainesville,Florida,no data,29.6519684,-82.3249846,no data,no data
3,Hattiesburg American,Hattiesburg,Mississippi,39401,31.3341006,-89.29271675,no data,no data
3,Henry Herald,Herald Harbor,Maryland,21032,39.0423893,-76.5764529,no data,no data
3,HeraldNet,Austin,Texas,78701,30.2682,-97.7462,no data,no data
3,HipHopDX,no data,no data,no data,,,no data,no data
3,Houma Times,Houma,Louisiana,no data,29.5957696,-90.7195348,no data,no data
3,INSIDER on MSN.com,Madison,Wisconsin,53704,43.1420815,-89.33774534,no data,no data
3,Independent Journal Review,Independent,Louisiana,70560,30.0324251,-91.8506734,no data,no data
3,Indianapolis Star on MSN.com,Indianapolis,Indiana,no data,39.7683331,-86.1583502,no data,no data
3,Inland Valley Daily Bulletin,Inland,Nebraska,68954,40.5958048,-98.2225773,no data,no data
3,Intelligencer on MSN.com,Madison,Wisconsin,53704,43.1420815,-89.33774534,no data,no data
3,Irish Times,Buffalo,New York,14203,42.88182785,-78.87396776,no data,no data
3,Jacksonville Daily News,Jacksonville,Florida,no data,30.3321838,-81.655651,no data,no data
3,Jerusalem Post Israel News,Malaga Township,Ohio,no data,39.8521672,-81.0947512,no data,no data
3,Just Jared,Jared,Washington,no data,48.468876,-117.3182601,no data,no data
3,KAAL,Austin,Minnesota,55912,43.6680928,-92.9744896,no data,no data
3,KAAL TV,Austin,Minnesota,55912,43.6753739,-92.95204412,no data,no data
3,KAKE,Wichita,Kansas,no data,37.6922361,-97.3375448,no data,no data
3,KATC,Lafayette,Louisiana,no data,30.2262187,-92.0178202,no data,no data
3,KCBD,Lubbock,Texas,no data,33.5855677,-101.8470215,no data,no data
3,KDRV,Medford,Oregon,no data,42.3264181,-122.8718605,no data,no data
3,KENS 5 TV,Spanish Valley,Utah,United States,38.4841511,-109.4320601,no data,no data
3,KFDM-TV News,Vidor,Texas,77662,30.1402108,-93.9790639,no data,no data
3,KFDX,Weber City,New Mexico,no data,34.635,-103.63,no data,no data
3,KGUN 9,Tucson,Arizona,85710,32.2321783,-110.8369711,no data,no data
3,KIMA CBS 29,Kent,Washington,98032,47.38815415,-122.2468448,no data,no data
3,KIVI Boise,Boise,Idaho,83702,43.623188,-116.1842078,no data,no data
3,KMVT,Twin Falls,Idaho,83301,42.5704456,-114.4602554,no data,no data
3,KOKH FOX25,Monroe Landing Road,Washington,98277,48.2521682,-122.6749792,no data,no data
3,KPIC News,Rifle Range Street,Oregon,97470,43.2352483,-123.323019,no data,no data
3,KPNX 12 News TV,Phoenix,Arizona,85048,33.3332876,-112.064035,no data,no data
3,KREM,Spokane,Washington,no data,47.6571934,-117.42351,no data,no data
3,KRISTV.com,Washington,District of Columbia,20068,38.9072,-77.0369,no data,no data
3,KRQE News 13,Fort Defiance Agency / Tséhootsooí  Bił Hahoodzo biyiʼdi,Arizona,86511,35.6486982,-109.0702075,no data,no data
3,KRTV Great Falls News,Great Falls,Montana,59414,47.5354076,-111.2847971,no data,no data
3,KSHB,Washington,District of Columbia,20068,38.9072,-77.0369,no data,no data
3,KTIV,Sioux City,Iowa,no data,42.4966815,-96.4058782,no data,no data
3,KTRE,Lufkin,Texas,no data,31.3386242,-94.7288558,no data,no data
3,KTSM News Channel 9,El Paso,Texas,79902,31.8050931,-106.4831613,no data,no data
3,KTVB.com,Garden City,Idaho,United States,43.6008183,-116.2421086,no data,no data
3,KTVL,Medford,Oregon,no data,42.3264181,-122.8718605,no data,no data
3,KVIA,San Francisco,California,94108,37.7922,-122.406,no data,no data
3,KWWL,Waterloo,Iowa,no data,42.498275,-92.3328743,no data,no data
3,KYTX,no data,Texas,no data,31.5970503,-94.5927451,no data,no data
3,KYW Newsradio 106,no data,no data,no data,,,no data,no data
3,LA Daily News,New York County,New York,10035,40.74975355,-73.97321263,no data,no data
3,La Crosse Tribune,La Crosse,Wisconsin,54603,43.81638855,-91.25058025,no data,no data
3,Leader-Telegram,Eau Claire,Wisconsin,54701,44.8084058,-91.49476301,no data,no data
3,Lehigh Valley Live,no data,Pennsylvania,no data,40.6096215,-75.6048728,no data,no data
3,Live 5 News WCSC,no data,no data,no data,,,no data,no data
3,Local 24 News,High Ridge Township,Missouri,63016,38.373665,-90.6229046,no data,no data
3,Local Memphis,Shelby County,Tennessee,38104,35.1367609,-89.9903055,no data,no data
3,Lynchburg News and Advance,no data,Lynchburg,Virginia,37.4137536,-79.1422464,no data,no data
3,MLive on MSN.com,Lansing,Michigan,48933,42.7331059,-84.5525504,no data,no data
3,Magnolia Reporter,Magnolia,Texas,77353,30.2095594,-95.7507897,no data,no data
3,MassLive on MSN.com,Madison,Wisconsin,53704,43.1420815,-89.33774534,no data,no data
3,Media Matters for America,Media,Illinois,61460,40.7750395,-90.8320824,no data,no data
3,Merced Sun-Star,Merced,California,95348,37.316353,-120.4702828,3199,no data
3,Meridian Star,no data,Alaska,United States,64.78208675,-147.6270401,no data,no data
3,Messenger-Inquirer,Chicago,Illinois,60666,41.8781,-87.6298,no data,no data
3,Milford Mirror,no data,South Central Connecticut Planning Region,Connecticut,41.2222218,-73.0570603,no data,no data
3,Milwaukee Journal-Sentinel on MSN.com,Milwaukee,Wisconsin,no data,43.0349931,-87.922497,no data,no data
3,Mohave Valley News,no data,Arizona,no data,35.7218038,-113.827117,no data,no data
3,Morganton News Herald,Morganton,North Carolina,28655,35.7453502,-81.69124046,no data,no data
3,NBC 15 WPM,Universal City,California,91608,34.1429637,-118.360565,no data,no data
3,NBC10 Boston,Center City,Pennsylvania,19103,39.9551776,-75.1706499,no data,no data
3,NBC2,Lenoir,North Carolina,28645,35.9188,-81.5403,no data,no data
3,NWAOnline,no data,no data,no data,,,no data,no data
3,Nashua Telegraph,Nashua,New Hampshire,3060,42.76216355,-71.46536695,no data,no data
3,New Castle News,New,Kentucky,no data,38.4278468,-84.8105037,no data,no data
3,New Hampshire Union Leader,Manchester,New Hampshire,3109,42.9753938,-71.40528493,no data,no data
3,New Milford Spectrum,New,Kentucky,no data,38.4278468,-84.8105037,no data,no data
3,New York State Police,City of Syracuse,New York,13212,43.1141416,-76.1216705,no data,no data
3,News 13,Ivy Farms,Virginia,23601,37.0485088,-76.45685782,no data,no data
3,News-Press,Stillwater,Oklahoma,74074,36.1120389,-97.06050928,14006,no data
3,Oneonta Daily Star,Oneonta,Alabama,35121,33.9471315,-86.4714926,no data,no data
3,Oregonian on MSN.com,Portland,Oregon,97201,45.5118314,-122.6763392,no data,no data
3,Ozarks First,Branson,Missouri,65616,36.64337685,-93.2173739,no data,no data
3,OzarksFirst.com,San Francisco,California,94107,37.721,-122.391,no data,no data
3,Palladium-Item,no data,no data,no data,,,no data,no data
3,PerezHilton.com,no data,no data,no data,,,no data,no data
3,Politico on MSN.com,Madison,Wisconsin,53704,43.1420815,-89.33774534,no data,no data
3,PopSugar on MSN.com,Madison,Wisconsin,53704,43.1420815,-89.33774534,no data,no data
3,Poughkeepsie Journal,City of Poughkeepsie,New York,12601,41.7065539,-73.9283672,5183,no data
3,Poynter.org,Bannock County,83202,United States,42.9034681,-112.4664337,no data,no data
3,Republican-American,Waterbury,Connecticut,6701,41.5549386,-73.0469929,22451,no data
3,Rochester Democrat and Chronicle,City of Rochester,New York,no data,43.157285,-77.615214,no data,no data
3,RollingStone.com,Rollingstone,Minnesota,55969,44.0977412,-91.8168207,no data,no data
3,SCNow,Newark,New Jersey,7175,40.7357,-74.1724,no data,no data
3,SPI,Park View,Virginia,22802,38.468403,-78.8798616,no data,no data
3,San Angelo Standard-Times,San Diego,California,92101,32.73336075,-117.1922464,no data,no data
3,Santa Fe New Mexican,Santa Fe,New Mexico,87508,35.6082561,-106.0383274,17124,no data
3,Santa Maria Times,Santa Maria,California,93455,34.90118055,-120.4468413,no data,no data
3,Sarasota Herald-Tribune,Sarasota,Florida,no data,27.3365805,-82.5308545,27338,no data
3,Sentinel &amp; Enterprise,Sentinel,Arizona,no data,32.8581047,-113.2132371,no data,no data
3,Southwest Virginia Today,no data,no data,Virginia,37.1232245,-78.4927721,no data,no data
3,Spectrum News,City of Albany,New York,12206,42.67990125,-73.78238933,no data,no data
3,St. Louis American,The Hill,Missouri,United States,38.61506165,-90.27546477,no data,no data
3,Stockton Record,Stockton,California,no data,37.9577016,-121.2907796,no data,no data
3,TechCrunch,Lockport,New York,14095,43.1721,-78.6913,no data,no data
3,TeenVogue.com,San Francisco,California,94107,37.721,-122.391,no data,no data
3,The Associated Press on MSN.com,Ashwaubenon,Wisconsin,54304,44.4862252,-88.0667742,no data,no data
3,The Daily Gazette,City of Schenectady,New York,12308,42.8343035,-73.9208013,no data,no data
3,The Delaware County Daily Times,no data,no data,Delaware,38.6920451,-75.4013315,no data,no data
3,The Eagle,Seattle,Washington,98121,47.6165885,-122.3559772,no data,no data
3,The Enterprise,Douglas,Wyoming,82633,42.7584511,-105.384412,no data,no data
3,The Herald Bulletin,Herald,Virginia,no data,36.9878819,-82.4020923,no data,no data
3,The Jerusalem Post,Malaga Township,Ohio,no data,39.8521672,-81.0947512,no data,no data
3,The Keene Sentinel,Keene,New Hampshire,no data,42.933597,-72.2784264,no data,no data
3,The Natchez Democrat,Natchez,Mississippi,no data,31.5604076,-91.403171,no data,no data
3,The News Journal,Chelsea Estates,Delaware,19720,39.69558665,-75.59903256,no data,no data
3,The Patriot Ledger,Patriot,Indiana,no data,38.8386738,-84.8268925,no data,no data
3,The Philadelphia Inquirer,Center City,Pennsylvania,19130,39.96004815,-75.1628545,225143,no data
3,The Providence Journal,Providence,Rhode Island,no data,41.8239891,-71.4128343,no data,no data
3,The Times and Democrat,Orangeburg,South Carolina,29115,33.487985,-80.86378539,no data,no data
3,The Times of Israel,Israel,West Virginia,no data,39.3181528,-79.8109014,no data,no data
3,The Verge,Las Cruces,New Mexico,no data,32.27534975,-106.7618034,no data,no data
3,Times of San Diego,San Diego,California,92124,32.8301803,-117.1045438,no data,no data
3,TimesDaily,Florence,Alabama,35630,34.79882555,-87.67780377,no data,no data
3,TrendHunter,Lansing,Michigan,48917,42.6898,-84.6427,no data,no data
3,U.S. News & World Report on MSN.com,Franklin Township,Ohio,United States,39.93996895,-83.03547674,no data,no data
3,Ultimate Classic Rock,Irvine,California,92520,33.6998014,-117.7398301,no data,no data
3,Univeristy of Iowa Daily Iowan,Emporia,Kansas,66801,38.41695165,-96.17846682,no data,no data
3,Upper,Richardson,Texas,75081,32.9473,-96.7028,no data,no data
3,WAAY-TV,Huntsville,Alabama,no data,34.729847,-86.5859011,no data,no data
3,WATE 6 On Your Side,Louisville,Kentucky,no data,38.2542376,-85.759407,no data,no data
3,WBBJ-TV,Jackson,West Tennessee,Tennessee,35.6144446,-88.8177418,no data,no data
3,WBIR.com,Knoxville,East Tennessee,Tennessee,35.99853505,-83.92290779,no data,no data
3,WBOC TV 16,Salisbury,Maryland,21801,38.3854558,-75.58012741,no data,no data
3,WBRC,Birmingham,Alabama,no data,33.5206824,-86.8024326,no data,no data
3,WCAX3,no data,no data,no data,,,no data,no data
3,WCCO | CBS Minnesota,Minneapolis,Minnesota,55403,44.9731316,-93.27483177,no data,no data
3,WCSH-TV,Sebago,Maine,4029,43.8583918,-70.7107813,no data,no data
3,WCVB Channel 5 Boston,Needham,Massachusetts,2494,42.30415195,-71.22705605,no data,no data
3,WDAY,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
3,WDIO,San Francisco,California,94108,37.7922,-122.406,no data,no data
3,WDJT,Los Angeles,California,90017,34.0515,-118.2707,no data,no data
3,WFMY News 2,Davis Country Road,North Carolina,27317,35.8704902,-79.8400331,no data,no data
3,WGBA-TV,Green Bay,Wisconsin,no data,44.5126379,-88.0125794,no data,no data
3,WGMD,no data,no data,no data,,,no data,no data
3,WGNS,Rutherford County,Tennessee,37130,35.8400026,-86.3903052,no data,no data
3,WGRZ.com,Buffalo,New York,no data,42.8867166,-78.8783922,no data,no data
3,WHEC,Inner Harbor,Maryland,21202,39.2857703,-76.60630101,no data,no data
3,WJBK,Detroit,Michigan,no data,42.3315509,-83.0466403,no data,no data
3,WKYC3,Richardson,Texas,75081,32.9473,-96.7028,no data,no data
3,WLFI,West Lafayette,Indiana,47906,40.45589135,-86.9254371,no data,no data
3,WPBF West Palm Beach,West Palm Beach,Florida,33407,26.7622482,-80.0988289,no data,no data
3,WPEC,West Palm Beach,Florida,no data,26.715364,-80.0532942,no data,no data
3,WPIX 11 New York,New,Kentucky,no data,38.4278468,-84.8105037,no data,no data
3,WREX,Rockford Township,Illinois,no data,42.2713945,-89.093966,no data,no data
3,WRGB,City of Schenectady,New York,12345,42.8142432,-73.9395687,no data,no data
3,WTAJ,Logan Township,Pennsylvania,no data,40.5668536,-78.4406551,no data,no data
3,WTHR,Indianapolis,Indiana,no data,39.7683331,-86.1583502,no data,no data
3,WUFT,Gainesville,Florida,no data,29.6519684,-82.3249846,no data,no data
3,WVLT,Knox County,Tennessee,37919,35.93428125,-84.01275747,no data,no data
3,WXOW,La Crosse,Wisconsin,no data,43.8122836,-91.2514355,no data,no data
3,WXOW.com,La Crosse,Wisconsin,no data,43.8122836,-91.2514355,no data,no data
3,Waco Tribune-Herald,Waco,Texas,no data,31.5491899,-97.1474628,no data,no data
3,Wilkes Barre Times-Leader,Wilkes-Barre,Pennsylvania,18702,41.24371595,-75.87840124,no data,no data
3,Wink News,Wink,Texas,79789,31.7534049,-103.15583,no data,no data
3,Yahoo Sports,Sunnyvale,California,no data,37.4181243,-122.0253802,no data,no data
3,Your News Now,Cincinnati,Ohio,45202,39.11362255,-84.4991704,no data,no data
3,YourCentralValley.com,San Francisco,California,94107,37.721,-122.391,no data,no data
3,aol.com,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
3,boingboing.net,no data,no data,no data,,,no data,National
3,cinemablend.com,San Francisco,California,94107,37.721,-122.391,no data,no data
3,clutchpoints.com,Austin,Texas,78701,30.2682,-97.7462,no data,no data
3,comicbook.com,Houston,Texas,77004,29.7338899,-95.3661312,no data,no data
3,finance.yahoo.com,Fort Myers,Florida,33919,26.5525503,-81.8899222,no data,no data
3,ftw.usatoday.com,Fort Worth,Texas,76106,32.8196935,-97.35968956,no data,no data
3,hays Post,Hays,Kansas,67601,38.8708524,-99.33286461,no data,no data
3,hyperallergic.com,San Francisco,California,94110,37.7506,-122.4121,no data,no data
3,indystar.com,New York,New York,10118,40.7123,-74.0068,no data,no data
3,kwbe,Beatrice,Nebraska,68310,40.2636766,-96.7741599,no data,no data
3,mysanantonio.com,Dallas,Texas,75270,32.7767,-96.797,no data,no data
3,newsnet5.com,Washington,District of Columbia,20068,38.9072,-77.0369,no data,no data
3,patch.com,no data,Saint Louis,Missouri,38.5440983,-90.2597136,no data,no data
3,recordonline.com,New York,New York,10118,40.7123,-74.0068,no data,no data
3,reuters.com,Eagan,Minnesota,55123,44.8254,-93.1134,no data,no data
3,theverge.com,San Francisco,California,94107,37.721,-122.391,no data,no data
3,usmagazine.com,San Francisco,California,94110,37.7506,-122.4121,no data,no data
3,wpta21.com,Seattle,Washington,98108,47.6229,-122.337,no data,no data
2,11Alive on MSN.com,Madison,Wisconsin,53704,43.1420815,-89.33774534,no data,no data
2,12newsnow.com,Portland,Oregon,97207,45.5235,-122.676,no data,no data
2,13WHAM-TV,no data,no data,no data,,,no data,no data
2,14 NEWS,Seattle,Washington,98109,47.6222,-122.337,no data,no data
2,247sports.com,San Francisco,California,94107,37.721,-122.391,no data,no data
2,9&10 News,no data,no data,no data,,,no data,no data
2,ABC 13 Houston on MSN.com,Houston,Texas,no data,29.7589382,-95.3676974,no data,no data
2,ABC 4,San Francisco,California,94107,37.721,-122.391,no data,no data
2,Aclu.org,Montpelier,Vermont,5602,44.2632053,-72.5733079,no data,no data
2,Adweek,Austin,Texas,78701,30.2682,-97.7462,72404,no data
2,Al Jazeera English on MSN.com,no data,Kansas,no data,37.8882168,-95.3170208,no data,no data
2,AllHipHop,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
2,Alton Telegraph,Alton,Illinois,62002,38.8908583,-90.1843091,no data,no data
2,American Spectator,Midland,Texas,79712,31.9510266,-102.16763,no data,no data
2,Anderson Independent Mail,Anderson,South Carolina,19621,34.5386978,-82.6819551,no data,no data
2,Argus-Press,City of Albany,New York,12204,42.665018,-73.74196423,no data,no data
2,Auburn Citizen,Atlanta,Georgia,30303,33.7567073,-84.3818984,no data,no data
2,Augusta Free Press,Augusta,Georgia,no data,33.4709714,-81.9748429,no data,no data
2,Austin American-Statesman on MSN.com,Austin,Texas,no data,30.2711286,-97.7436995,no data,no data
2,BBC News on MSN.com,Madison,Wisconsin,53704,43.1420815,-89.33774534,no data,no data
2,Baxter Bulletin,no data,Arkansas,no data,36.2820691,-92.3445222,no data,no data
2,Bellefontaine Examiner,Lake Township,Ohio,43311,40.3611643,-83.7596557,no data,no data
2,Benzinga.com,no data,no data,no data,,,no data,no data
2,Biddeford Journal Tribune,Biddeford,Maine,4005,43.4925843,-70.4533844,no data,no data
2,Big Island Now,Richmond County,New York,10305,40.6142676,-74.066425,no data,no data
2,Billboard on MSN.com,no data,California,United States,34.0934651,-116.1562114,no data,no data
2,Biloxi Sun Herald,Biloxi,Mississippi,no data,30.4007626,-88.8893818,no data,no data
2,Boing Boing,Mountain View,California,94035,37.3891,-122.0867,no data,no data
2,Bossier Press-Tribune,no data,Louisiana,no data,32.6676663,-93.5959786,no data,no data
2,Bossip,San Francisco,California,94110,37.7506,-122.4121,no data,no data
2,"Boston News, Weather, Sports | WHDH 7News",Boston,Massachusetts,no data,42.3554334,-71.060511,no data,no data
2,Boulder Daily Camera,Boulder,Colorado,80303,40.024656,-105.224272,no data,no data
2,Brainerd Dispatch,Brainerd,Minnesota,56401,46.35849755,-94.21894046,no data,no data
2,Brattleboro Reformer,Brattleboro,Vermont,5301,42.8507588,-72.5572913,no data,no data
2,Brazosport Facts ,Brazosport,Texas,77541,28.9471921,-95.3143823,no data,no data
2,Burlington Hawk Eye,Burlington,Iowa,52601,40.80115025,-91.10086087,no data,no data
2,CBC Online 1380 KCIM,220th Street,Iowa,51401,42.0378018,-94.8845361,no data,no data
2,CBS Boston on MSN.com,Kent,Washington,98032,47.38815415,-122.2468448,no data,no data
2,CBS News 8,Kent,Washington,98032,47.38815415,-122.2468448,no data,no data
2,CBS St. Louis,Kent,Washington,98032,47.38815415,-122.2468448,no data,no data
2,CBS17.com,no data,no data,no data,,,no data,no data
2,CNNMoney,no data,no data,no data,,,no data,no data
2,CW33 NewsFix,New York,New York,10123,40.7128,-74.006,no data,no data
2,CW39,San Francisco,California,94107,37.721,-122.391,no data,no data
2,Calgary Herald,Herald,Virginia,no data,36.9878819,-82.4020923,no data,no data
2,Canon City Daily Record,Canon,Georgia,no data,34.3462158,-83.1098717,no data,no data
2,Carlsbad Current-Argus,Carlsbad,New Mexico,88220,32.41320905,-104.2260404,no data,no data
2,Charleston City Paper,Charleston,South Carolina,no data,32.7884363,-79.9399309,no data,no data
2,Chicago Tonight | WTTW,Chicago,Illinois,no data,41.8755616,-87.6244212,no data,no data
2,Christian Post,no data,Illinois,no data,39.5212598,-89.2829783,no data,no data
2,Chronicle of Higher Educatio,no data,no data,no data,,,no data,no data
2,Cincinnati.com,Cincinnati,Ohio,45246,39.28176435,-84.47521383,no data,no data
2,ColorLines magazine,Magazine,Arkansas,no data,35.1509249,-93.8068652,no data,no data
2,Columbia Basin Herald,Jefferson County,59631,United States,46.281056,-112.2910579,no data,no data
2,Contact,Contact,Montana,no data,45.5014085,-110.2257701,no data,no data
2,Cosmopolitan.com,Portland,Oregon,97209,45.53200765,-122.6819623,no data,no data
2,Cullman Times Online,no data,Alabama,no data,34.1335332,-86.8779268,no data,no data
2,Daily Local News,High Ridge Township,Missouri,63016,38.373665,-90.6229046,9314,no data
2,Daily Record,Ellensburg,Washington,98926,46.99565665,-120.549074,5784,no data
2,Daytona Beach News-Journal,Palm Coast,Florida,32137,29.5536838,-81.2530055,14345,no data
2,Deadline,Campbell,Texas,75422,33.1549215,-95.9537506,no data,no data
2,Deadline on MSN.com,Campbell,Texas,75422,33.1549215,-95.9537506,no data,no data
2,Decatur Daily,Decatur,Illinois,no data,39.8454163,-88.9524151,no data,no data
2,Dubois County Herald,no data,Indiana,no data,38.3644324,-86.8870278,no data,no data
2,ELLE,San Francisco,California,94107,37.721,-122.391,no data,no data
2,EURweb,no data,no data,no data,,,no data,no data
2,El Dorado News-Times,no data,Kansas,no data,38.915304,-99.31725313,no data,no data
2,Entertainment Weekly,Lake Forest,California,92610,33.6778316,-117.6658452,no data,no data
2,Esquire,Ogden,Utah,84404,41.2713373,-111.9660652,608472,no data
2,Essence,Redondo Beach,California,90278,33.8718271,-118.3812538,965325,no data
2,Estes Park Trail-Gazette,Estes,Texas,no data,31.8072974,-102.2413383,no data,no data
2,Eureka Times Standard,Eureka,California,95501,40.8016652,-124.1607254,no data,no data
2,FOX 11 Los Angeles,Los Angeles,California,91340,34.2790576,-118.4360076,no data,no data
2,Fast Company,San Francisco,California,94107,37.721,-122.391,338041,no data
2,Firstpost,Ashburn,Virginia,20149,39.0469,-77.4903,no data,no data
2,Forbes on MSN.com,Forbes,North Dakota,no data,45.9435847,-98.7820478,no data,no data
2,Foreign Polic,no data,no data,no data,,,no data,no data
2,Foreign Policy,Ward 2,District of Columbia,20036,38.9100787,-77.0426222,no data,no data
2,Fort Collins Coloradoan,Fort Collins,Colorado,80524,40.57508965,-105.0523651,5377,no data
2,Fort Wayne Journal Gazette,Fort Wayne,Indiana,46802,41.0802066,-85.1380383,no data,no data
2,Forward,Town of Perry,Wisconsin,no data,42.8969444,-89.7562341,no data,no data
2,Fox Sports,Charlotte,North Carolina,28262,35.3156919,-80.76465323,no data,no data
2,Fox11online.com,Washington,District of Columbia,20068,38.9072,-77.0369,no data,no data
2,Fox16.com,San Francisco,California,94107,37.721,-122.391,no data,no data
2,FrontPage Magazine,Magazine,Arkansas,no data,35.1509249,-93.8068652,no data,no data
2,Gears Of Biz,West Galena Township,Illinois,52071,42.3891757,-90.4651281,no data,no data
2,Gillette News Record,Gillette,Wyoming,82716,44.2925167,-105.5201807,no data,no data
2,Glamour,San Francisco,California,94107,37.721,-122.391,no data,no data
2,Greeley Tribune,Tribune,Kansas,67879,38.4697378,-101.752672,no data,no data
2,Greensburg Daily News,Greensburg,Pennsylvania,15601,40.3014581,-79.5389289,no data,no data
2,Gwcommonwealth,Dublin,Ohio,43017,40.0992,-83.1141,no data,no data
2,Gwinnettdailypost.com,Newark,New Jersey,7175,40.7357,-74.1724,no data,no data
2,Hawaii News Now,Honolulu,Hawaii,96813,21.3227113,-157.8784049,no data,no data
2,Herald-Mail Media,Hagerstown,Maryland,21740,39.64143785,-77.72345064,no data,no data
2,Here And Now,Dickerson Acres,South Carolina,29626,34.4944709,-82.71014325,no data,no data
2,Hibbing Daily Tribune,Hibbing,Minnesota,55746,47.427155,-92.937689,no data,no data
2,Hoodline,no data,no data,no data,,,no data,no data
2,Houma Courier,Houma,Louisiana,no data,29.5957696,-90.7195348,no data,no data
2,Houston Chronicle on MSN.com,Houston,Texas,no data,29.7589382,-95.3676974,no data,no data
2,HuffPost on MSN.com,Madison,Wisconsin,53704,43.1420815,-89.33774534,no data,no data
2,Hutchinson News,Wilton,New Hampshire,3086,42.825184,-71.7650869,no data,no data
2,Iberkshires,Ballston Spa,New York,12020,43.0034,-73.842,no data,no data
2,Indiana Daily Student,no data,no data,Indiana,40.3270127,-86.1746933,no data,no data
2,Island Packet,no data,United States Virgin Islands,United States,18.27698455,-64.89407437,13647,no data
2,Jackson Clarion Ledger,Jackson,Mississippi,39201,32.29801315,-90.18387394,no data,no data
2,KALB New,Town of Colonie,New York,12110,42.74801595,-73.79855564,no data,no data
2,KAUZ,Wichita Falls,Texas,76309,33.9024275,-98.538312,no data,no data
2,KCAU 9,Sioux City,Iowa,51106,42.4771681,-96.3288608,no data,no data
2,KCBY.com 11,Noah Butte Road,Oregon,no data,43.3903626,-124.1313041,no data,no data
2,KCEN-TV,Temple,Texas,no data,31.098207,-97.3427847,no data,no data
2,KCTV News,no data,no data,no data,,,no data,no data
2,KDLT,Split Rock Township,South Dakota,57056,43.5051046,-96.5562847,no data,no data
2,KERO 23ABC News,no data,no data,no data,,,no data,no data
2,KESQ News,Cathedral City,California,92241,33.8661276,-116.4347339,no data,no data
2,KEZI,Eugene,Oregon,no data,44.0505054,-123.0950506,no data,no data
2,KFGO News,no data,no data,no data,,,no data,no data
2,KHOU 11 on MSN.com,Houston,Texas,77061,29.64714905,-95.27693031,no data,no data
2,KIMT,Mason City,Iowa,no data,43.1524574,-93.2017941,no data,no data
2,KJCT8,Seattle,Washington,98108,47.6229,-122.337,no data,no data
2,KMTV - 3 News Now,Omaha,Nebraska,68137,41.2079451,-96.0795906,no data,no data
2,KNWA,Rogers,Arkansas,72758,36.3046787,-94.186645,no data,no data
2,KOAA 5,Dublin,Ohio,43017,40.0992,-83.1141,no data,no data
2,KOB 4,no data,no data,no data,,,no data,no data
2,KOBI-TV NBC5 / KOTI-TV NBC2,King Mountain Road,Oregon,no data,42.6967875,-123.2286714,no data,no data
2,KPAX,Missoula,Montana,59801,46.85005255,-114.0144481,no data,no data
2,KPCC,Pasadena,California,91105,34.137694,-118.1485581,no data,no data
2,KPLC-TV,T V Tower Road,Louisiana,no data,30.3962899,-93.0010908,no data,no data
2,KPTV.com,Portland,Oregon,no data,45.5202471,-122.674194,no data,no data
2,KPVI News 6,North Meadows Road,Idaho,no data,42.9207483,-112.3463644,no data,no data
2,KRON4,San Francisco,California,94107,37.721,-122.391,no data,no data
2,KRON4.com,San Francisco,California,94107,37.721,-122.391,no data,no data
2,KSAL,North Woodward Road,Kansas,67470,38.8855567,-97.5164203,no data,no data
2,KSBY San Luis Obispo News,San Luis Obispo,California,93405,35.23883935,-120.6848403,no data,no data
2,KSN-TV,no data,no data,no data,,,no data,no data
2,KTEN,Ada,Oklahoma,74820,34.7743383,-96.6783651,no data,no data
2,KTVF,no data,Fairbanks North Star,Alaska,64.837845,-147.716675,no data,no data
2,KTXL,Sacramento,California,no data,38.5810606,-121.493895,no data,no data
2,KULR-TV,Billings,Montana,no data,45.7874957,-108.49607,no data,no data
2,KVAL,no data,no data,no data,,,no data,no data
2,KVRR,Fargo,North Dakota,no data,46.877229,-96.789821,no data,no data
2,KXAN.com,Buckman Mountain Road,Texas,78746,30.3252965,-97.8000778,no data,no data
2,KXL,Southeast Curtis Road,Oregon,97089,45.40151,-122.4464779,no data,no data
2,KZTV Action 10 News,no data,no data,no data,,,no data,no data
2,Kennebec Journal,Augusta,Maine,4330,44.31379465,-69.77458322,no data,no data
2,Killeen Daily Herald,Killeen,Texas,76541,31.1016656,-97.7396534,no data,no data
2,Kingman Daily Miner,no data,Kansas,no data,37.5420937,-98.122172,no data,no data
2,Las Cruces Sun-News,Las Cruces,New Mexico,88005,32.3109838,-106.7814627,4359,no data
2,Law360,Ashburn,Virginia,20149,39.0438,-77.4874,no data,no data
2,Lewiston Tribune,Lewiston,Idaho,83501,46.4195913,-117.0216144,no data,no data
2,Mansfield News Journal,Mansfield,Ohio,44902,40.7614377,-82.51817024,no data,no data
2,MarieClaire.com,San Francisco,California,94107,37.721,-122.391,no data,no data
2,Marin Independent Journal,no data,California,no data,38.0409144,-122.6199638,no data,no data
