file_id,year_month,title,loc,text,scope,year,month,city,state,region
1878241516,1974-09,Minneapolis Tribune (1964-1982),minneapolis,Mr. Ford did not give details of his plan to fight inflation. inflation.,local,1974,9,minneapolis,minnesota,midwest
423993801,1980-10,New York Times,"new york, ny","''The F.T.C.'s role is to insure that consumers actually get what they're paying for with their inflation-ridden dollars,'' he said.",national,1980,10,new york,new york,northeast
120118382,1974-06,New York Times  (1923-),"new york, ny",Page 26 Inflation ruins a black family s dream.,national,1974,6,new york,new york,northeast
1888407535,1970-07,Cincinnati Enquirer (1923-),cincinnati,"she said, ""but the old folks are still caught in an inflation squeeze.",local,1970,7,cincinnati,ohio,midwest
1892844352,1973-03,Indianapolis Star (1923-),indianapolis,"""Demands that anticipate anticipate inflation only help to make It inevitable.""",local,1973,3,indianapolis,indiana,midwest
1878866527,1979-10,Minneapolis Tribune (1964-1982),minneapolis,INFLATION.,local,1979,10,minneapolis,minnesota,midwest
162880790,1980-08,Los Angeles Times (1923-1995),"los angeles, calif","Despite the legal risks, a steady stream of Americans - looking to escape the pinching recession and inflation of the United States - continues to flow into Baja California.",local,1980,8,los angeles,california,west
1906045584,1971-01,Nashville Tennessean (1923-1972),nashville,"If interest rates continue continue to drop and if inflation continues, money will be more available.""",local,1971,1,nashville,tennessee,southeast
156306797,1969-11,Los Angeles Times (1923-1995),"los angeles, calif","I think it (inflation control) can be done without that.""",local,1969,11,los angeles,california,west
1820410242,1974-02,Detroit Free Press (1923-),detroit,"Inflation has increased prices, he said, and the original $6 million building would cost over $9 million today.",local,1974,2,detroit,michigan,midwest
146970764,1979-10,Washington Post  (1974-) The,"washington, dc","Other assets were difficult; and so they turned to gold, even at prices that now bear no relation to its useful value or to its value as a hedge against likely inflation.",national,1979,10,washington,district of columbia,northeast
375445213,1969-11,Boston Globe (1960-),"boston, mass",DRUM CORPS NOTES Inflation woes hit contest sponsor groups By Herb Cole Contest sponsors will have to bear an even greater brunt of inflation.,local,1969,11,boston,massachusetts,northeast
612926074,1974-09,Boston Globe (1960-),"boston, mass","The triple crises of food shortages, inflation and oil prices threaten to engulf the traditional structure of international relations.",local,1974,9,boston,massachusetts,northeast
156461209,1970-06,Los Angeles Times (1923-1995),"los angeles, calif",The move is intended to curb inflation by cutting government spending.,local,1970,6,los angeles,california,west
1901699061,1976-10,St. Louis Post-Dispatch (1923-),st louis,Anybody who says that the inflation rate is in good shape now ought to talk to the housewives.,local,1976,10,st louis,missouri,midwest
1878476040,1976-01,Minneapolis Star (1947-1982),minneapolis,Goldman Sachs & Co. predicts a relatively modest 6-percent 6-percent rise in the consumer price index while Morgan Guaranty Trust says real income after discounting inflation also will rise 6 percent.,local,1976,1,minneapolis,minnesota,midwest
1901666253,1976-01,St. Louis Post-Dispatch (1923-),st louis,"OeSoto Hampton, M., 36, Villa Ridge King, S. L., 71, 4523 Ravenwood Mever, H. C A., 69, 912 Pitman Oelze, B. C, 71, 9342 Hazetridge Seelboch, G. W., 80, 249 Oeane Siemer, E. C, 89, 806 Chatlet Taylor, W. M., 70, 2320 Michigan Tucker, I. W., 86, 107 Lack Weston, E, L.. 81, 127 E. Washington Whltsett, C. E., 78, 4333 Chippewa 1976 Resolutions For Consumers WASHINGTON, Jan. 16 (UPD-New Year's resolutions resolutions aimed at personal finance can help American consumers consumers cope with a battery of economic woes from unem- ployment to the battle against inflation.",local,1976,1,st louis,missouri,midwest
1821968668,1980-09,Detroit Free Press (1923-),detroit,"Minarik re-emphasizes his attack In the Brookings newsletter that the Basic Necessity Inflation Index is ""jerry-built,"" and has serious defects.",local,1980,9,detroit,michigan,midwest
1878303462,1974-11,Minneapolis Tribune (1964-1982),minneapolis,"Sussel's new ""Inflation Guard"" plan fights the effects of inflation four ways: 1.",local,1974,11,minneapolis,minnesota,midwest
1820466017,1974-06,Detroit Free Press (1923-),detroit,"It tells you why silver has grown 147 in 12 months, it itemizes its vast uses, it offers some sound suggestions on beating inflation, and it lets you know why the projections projections for silver are higher than ever.",local,1974,6,detroit,michigan,midwest
134003620,1975-07,Wall Street Journal  (1923-),"new york, ny","WASHINGTON Albert Rees, director ofthe Council on Wage-Price Stability, said he still expects inflation this year to moderate from 1974's clip.",national,1975,7,new york,new york,northeast
1868435514,1977-06,Courier-Journal (1923-) The,louisville,"I fear that there are too many people who believe that the unemployed must be used as a buffer stock against inflation.""",local,1977,6,louisville,kentucky,southeast
1910784800,1980-03,St. Louis Post-Dispatch (1923-),st louis,"In the meeting, Kemp said he heard ""a number of Democrats as well as Republicans ' very much frustrated by a desire to fight inflation by slowing down the economy.",local,1980,3,st louis,missouri,midwest
1893358381,1978-10,Indianapolis Star (1923-),indianapolis,"It will stage a series of inflation ""forums"" around the country and will also invite business and labor to consult with the White House often.",local,1978,10,indianapolis,indiana,midwest
1867820141,1972-11,Courier-Journal (1923-) The,louisville,They would not demand a paid-in-advance inflation premium in the interest rate on bonds.,local,1972,11,louisville,kentucky,southeast
1878856727,1979-06,Minneapolis Star (1947-1982),minneapolis,"Inflation was running at 200 percent a year as the price of basic necessities, usually only available on the black market, went out of sight.",local,1979,6,minneapolis,minnesota,midwest
491423026,1974-07,Atlanta Daily World (1932-),"atlanta, ga","President Urges Nationwide Fight Against Inflation LOS ANGELES 111 a major national speech on the economy, President Nixon Thursday appealed to all citizens to exercise more restraint on their spending and vowed that the federal government would lead the way hy reducing the government s payroll eliminating 40,000 jobs during the current fiscal year.",local,1974,7,atlanta,georgia,southeast
1888704763,1976-07,Cincinnati Enquirer (1923-),cincinnati,"A-2 THE CINCINNATI ENQUIRER Wednesday, July 28, 1976 Fed Fears Inflation, Will Tighten Money During Year Ahead WASHINGTON (AP) - The Federal Reserve Board will tighten the screws slightly on the nation's money supply In a new move aimed at bringing Inflation under control, Chairman Arthur F. Burns revealed Tuesday.",local,1976,7,cincinnati,ohio,midwest
1908252421,1980-03,Tennessean (1972-) The,nashville,"""These controls are needed now, on a temporary basis, to cool inflation inflation and provide time to implement more far-reaching programs to maintain economic stability,"" Sasser said. . ' s, Sasser made the request in a telegram to Federal Reserve Chairman Chairman Paul Volcker.",local,1980,3,nashville,tennessee,southeast
1878092967,1973-03,Minneapolis Star (1947-1982),minneapolis,"YOU'LL FIND THE CONVENIENCE Of disposals, dishwashen extra Irg bedrooms & 1 ', baths. 1 & 2 Bedrooms from $160-$ 190 FAMILIES WELCOME 1328 E. Lake St. THONE PES. MGR. 938-5575 HOPKINS FIGHT INFLATION All Rents Slashed Reduced to $135 & up.",local,1973,3,minneapolis,minnesota,midwest
172111119,1980-09,Chicago Tribune (1963-1996),"chicago, ill","Bosworth, in a telephone interview, said a major weakness in the anti. inflation effort was the agency s -  to get tough with unions and companies violating the guideposts.",local,1980,9,chicago,illinois,midwest
424027967,1980-12,New York Times,"new york, ny","Future of Long-Term Rates        John D. Paulus, vice president and economist at Goldman, Sachs & Company, predicted that long-term rates would not fall more than about 1 1/2 percentage points because inflation should rise temporarily early in 1981 and because the Federal Reserve wants to keep interest rates high enough ''to avoid a significant upsurge in economic activity in 1981.''",national,1980,12,new york,new york,northeast
141207808,1960-08,"Washington Post, Times Herald  (1959-1973) The","washington, dc",Variable annuities are designed to protect against inflation eating up fixed annuity values.,national,1960,8,washington,district of columbia,northeast
171891431,1979-01,Chicago Tribune (1963-1996),"chicago, ill","* If inflation rages, Washington is the cause and only Washington can provide the cure.",local,1979,1,chicago,illinois,midwest
158149986,1976-11,Los Angeles Times (1923-1995),"los angeles, calif","""High rates of inflation affect more people than unem- ployment,"" he said.",local,1976,11,los angeles,california,west
134111436,1976-03,Wall Street Journal  (1923-),"new york, ny","The credit, to be  in West Ger man Marks, French francs and Austrian schillings, is to help Peru meet its interna tional payments while attempting to bring Inflation under control.",national,1976,3,new york,new york,northeast
146642314,1976-08,Washington Post  (1974-) The,"washington, dc",Grade inflation has at least partially blinded many to the reality of the achievement decline.,national,1976,8,washington,district of columbia,northeast
119574553,1972-05,New York Times  (1923-),"new york, ny","Respite From Rises And C. Jackson, Grayson, chairman of the Price Commis'sion, has indicated that i,f meat prices rose too igh his would launch an inquiry into supermarket pricing. *s the consumer who has not switched to poultry.-a since the prices of other meats began to advance i --or to eggs 0r, cheese has been getting a respite from price advances which, kept pace with the Administration's efforts to curb inflation.",national,1972,5,new york,new york,northeast
146357293,1975-06,Washington Post  (1974-) The,"washington, dc","The suspects responded  s'        . with shotguns had little relative effect on the change reserves        indus- with obscene gestures as they  and ::~ They failed to inflation rates in developed trial nations during 1974 is also imade a wide turn at top speed cripple the blue boat which, countries.",national,1975,6,washington,district of columbia,northeast
1878536679,1977-09,Minneapolis Tribune (1964-1982),minneapolis,"""Inflation has slowed, but people's perception of that changes,"" he said.",local,1977,9,minneapolis,minnesota,midwest
158492984,1978-02,Los Angeles Times (1923-1995),"los angeles, calif","Chantal Thomass' version of fashion inflation, above left, plots a balloon print dress over pantaloons.",local,1978,2,los angeles,california,west
1888845099,1978-07,Cincinnati Enquirer (1923-),cincinnati,He said inflation was a big factor in the increased costs of doing business.,local,1978,7,cincinnati,ohio,midwest
141036406,1960-08,"Washington Post, Times Herald  (1959-1973) The","washington, dc","He argued in something of a circle. however, in demanding lower interest rates and simultaneously a fight against the cruelties of inflation.",national,1960,8,washington,district of columbia,northeast
121198275,1980-03,New York Times  (1923-),"new york, ny","Restricting credit card use between consenting adults wlll not restrain inflation, just as limiting the number of yardsticks will not affect the length of a yard.",national,1980,3,new york,new york,northeast
119907068,1973-05,New York Times  (1923-),"new york, ny","Business Briefs Corporate Profit Rose 26% in Quarter Reflecting the booming economy, the effects of inflation, inventory revaluation and dollar devaluation, firstquarter profits of 1,545 United States corporations rose 26 per cent to $11-billion from $8.79-billion in the first three months of last year.",national,1973,5,new york,new york,northeast
1868832909,1980-03,Courier-Journal (1923-) The,louisville,One of our best hedges against inflation is vacant land.,local,1980,3,louisville,kentucky,southeast
147046029,1980-10,Washington Post  (1974-) The,"washington, dc","""Congress' action was part of a general response to inflation....",national,1980,10,washington,district of columbia,northeast
158877568,1979-06,Los Angeles Times (1923-1995),"los angeles, calif","Industry geologists es- timate that monitoring wells would cost roughly the same as producing wells and, taking inflation into ac- count, the figure could reach $150 to $200 a foot at Island Park.",local,1979,6,los angeles,california,west
1878954195,1980-11,Minneapolis Tribune (1964-1982),minneapolis,"Small en gine city, the original inflation fighters, do it again!",local,1980,11,minneapolis,minnesota,midwest
158444470,1978-01,Los Angeles Times (1923-1995),"los angeles, calif",The same sorts of pitfalls face Car- ter on the inflation gamble.,local,1978,1,los angeles,california,west
182651087,1963-03,Chicago Tribune (1963-1996),"chicago, ill","Miller Upton, president, Be- loit college, Beloit, Wis., told the tax writers that the tax program of President Kennedy ""moves in the direction of dis- couraging private philanthropy and' it is bound to contribute to further inflation.""",local,1963,3,chicago,illinois,midwest
120756375,1979-07,New York Times  (1923-),"new york, ny","He said national security was threat-- . ened by inflation resulting from oil import costs as well as ""by the unchecked and wasteful nuclear arms race.""",national,1979,7,new york,new york,northeast
1901560598,1974-12,St. Louis Post-Dispatch (1923-),st louis,"They cover the period of his pardon of Richard Nixon, the withdrawn withdrawn nominations of Peter Flanigan and Andrew Gibson, Gibson, the political campaigning campaigning of a President who might better have stayed in Washington to mind the shop, and the anti-inflation conference in September in which he pinpointed inflation as the nation's No. 1 enemy and enunciated a timid, conservative policy to combat it.",local,1974,12,st louis,missouri,midwest
1888921516,1979-04,Cincinnati Enquirer (1923-),cincinnati,"Call tor appt, MIDLAND GUARDIAN 4050 Executive Park Dr JoeHeis 563-4090 3817 Harrison Ave. MANAGEMENT TRAINEES Due to America's inflation problem our national purchasing agency is expanding expanding rapidly.",local,1979,4,cincinnati,ohio,midwest
157973585,1976-06,Los Angeles Times (1923-1995),"los angeles, calif",Inflation-hardened workers tend to spend their incomes quickly after payday in order to buy as many of their needs as possible before prices go up again.,local,1976,6,los angeles,california,west
169080666,1971-01,Chicago Tribune (1963-1996),"chicago, ill","In an effort to soothe anxiety over the rising cost of living, President Nixon set up a so-called ""inflation alert"" to focus attention on the problem.",local,1971,1,chicago,illinois,midwest
1906265756,1974-01,Tennessean (1972-) The,nashville,"Con-I; Con-I; tracts covering an additional ;-5 million workers come vp, -'offering a big potential for strikes and wage settlements ;.that could add pressure to an - (already high rate of inflation.",local,1974,1,nashville,tennessee,southeast
1877662146,1971-10,Minneapolis Tribune (1964-1982),minneapolis,An $80-million annual defense budget is the real cause of inflation.,local,1971,10,minneapolis,minnesota,midwest
133728298,1972-10,Wall Street Journal  (1923-),"new york, ny","At present, the rate of inflation is about 3;c. Becker sees the rate at under 2 Jo in the fourth quarter, prior to its expected sharp advance.",national,1972,10,new york,new york,northeast
122912640,1976-09,New York Times  (1923-),"new york, ny","The outgoing president, Franco Modigliani of the Massachusetts Institute of Technology, charged that the recent steep recession was a result of the Federal Reserve Board's refusal to let the money supply expand to accommodate the sudden and ""unavoidable"" inflation resulting from the energy and food crises.",national,1976,9,new york,new york,northeast
1905960945,1970-11,Nashville Tennessean (1923-1972),nashville,The increase pushed the rate of inflation back near rthe 6 annual rate that has .plagued the nation for nearly two years.,local,1970,11,nashville,tennessee,southeast
123743921,1978-04,New York Times  (1923-),"new york, ny","WASHINGTON, April 13--Secretary of the Treasury W. Michael Blumenthal has expressed anger at President Carter's decision to override the Secretary's advice and give his chief trade negotiator, Robert S. Strauss, additional duties as chief inflation adviser, qualified sources said today.",national,1978,4,new york,new york,northeast
1892487968,1968-08,Indianapolis Star (1923-),indianapolis,In the matter of inflation Mr. Johnson has lost control.,local,1968,8,indianapolis,indiana,midwest
121017825,1980-08,New York Times  (1923-),"new york, ny","On top of that are rising costs for a variety of things, ranging from pay increases to state workers under existing collective bargaining agreements to the prospect of higher fuel bills for heating state buildings, not to mention inflation in general and an uncertain national economy.",national,1980,8,new york,new york,northeast
123516058,1977-03,New York Times  (1923-),"new york, ny","Will the figures show a stronger burst o! real economic growth, with a rise in production and jobs, or will signal a lackluster tread and heightened inflation?",national,1977,3,new york,new york,northeast
1868676633,1979-02,Courier-Journal (1923-) The,louisville,Hedge Inflation. 222-9229.,local,1979,2,louisville,kentucky,southeast
1884278163,1961-07,Cincinnati Enquirer (1923-),cincinnati,Any settlement settlement we arrive at In these negotiations must not cause renewed inflation.',local,1961,7,cincinnati,ohio,midwest
1878314058,1974-12,Minneapolis Star (1947-1982),minneapolis,"In an address before the Business Council, Ford said he is ""deeply concerned'' about ""three domestic devils inflation, recession and energy.""",local,1974,12,minneapolis,minnesota,midwest
371706107,1977-08,Oakland Post (1968-1981),"oakland, calif","Energy, controlling inflation, and government reorganization have all been given greater urgency than a national urban policy, national health insurance and other basic human needs programs.",local,1977,8,oakland,california,west
134326918,1979-02,Wall Street Journal  (1923-),"new york, ny","""Doing nothing, given the inflation problem.-would probably be the worst course,"" he says.",national,1979,2,new york,new york,northeast
1878718370,1978-10,Minneapolis Tribune (1964-1982),minneapolis,Carter finally became convinced that inflation was the No. 1 problem.,local,1978,10,minneapolis,minnesota,midwest
158319244,1977-12,Los Angeles Times (1923-1995),"los angeles, calif",The unions had asked for an increase be- cause the rate of inflation was 2% during the July-September quarter.,local,1977,12,los angeles,california,west
1906400480,1975-06,Tennessean (1972-) The,nashville,"Add a dollop of whipped cream and a HI $ mm mm Ml MS ClEBi r GREEN MAGIC ALL- PURPOSE HOUSEHOLD CLEANER IS A POSITIVE WAY TO FIGHT INFLATION With safe, gentle, effective Green Magic, you can replace liquid cleaners, oven cleaners, cleansers, tile cleaners, metal cleaners, steel wool soap pads and more.",local,1975,6,nashville,tennessee,southeast
1877768635,1972-02,Minneapolis Tribune (1964-1982),minneapolis,"They are superb guidelines and because of the recent pace of inflation, you can assume that '71 averages will be higher.",local,1972,2,minneapolis,minnesota,midwest
158568890,1978-05,Los Angeles Times (1923-1995),"los angeles, calif","Bosworth said the 0.8% rise in consumer prices for March, which translates into an annual inflation rate of about 10%, reflected higher energy costs resulting from the United Mine Workers strike settlement, higher meat prices and increases in the minimum wage. fit seems pretty clear now that unless we can get some improvement we will begin to see an acceleration in the underlying rate of inflation,"" he said.",local,1978,5,los angeles,california,west
746868186,1968-10,Boston Globe (1960-),"boston, mass","Now until very recently and recently will give credit to the administration as result of our criticism they have moved in this direction Recently there has been some movement but until very recently we have not trained the South Vietnamese We-have hot had an adequate program in the countryside to develop the political and other institutions so that the South Vietnamese once we left would be strong enough to contain these guerrilla activties and as result four years after we have been in South Vietnam the prospect even if the war were to end tomorrow that we could get out all of our immediately of course is quite remote because only when the South Vietnamese develop the economic and political and social and military capability to defend themselves is this war going to come to end Now third major mistake think was the administration s assumption which think was an improper assumption say four years ago three years ago even two years ago that the Soviet Union really wanted to end the war do not believe that facts now bear out that contention and believe our diplomacy should have been used far more effectively and aggressively than it was to enlist the Soviet Union as one of the peacemakers of Vietnam rather than having the situation develop as it has today that the Soviet Union has become the major provider of sophisticated weaponry for North Vietnam Thes are all mistakes of the past They are indications of some of the areas where think if we had moved differently the war could have been brought to successful conclusion at much earlier point Now know that many raise questions as to why will not now indicate well if these talks break down will do this that and the other thing Let me make one thing very clear Just from what President Johnson told the three major candidates yesterday it is true that there is some movement don't want to give any indication that the President made it very clear to all of us that this movement indicates that something may happen for sure or even half sure but there is some movement more diplomatic movement in Paris and Vietnam than there has been in these talks Anything that was said now by potential President as to what he would do if the talks failed would destroy the chance for some progress to be made before the election Therefore am not going to say anthing about that Second man who might be potential President if the war is still going on must have aR the options possible at his disposal and must not paint himself into corner He must not lock himself in by as far as his diplomatic discussion is concerned by things he said in the campaign trust the war will be over or that we will have made substantial progress in reaching conclusion before the election but if it is not over one of the major advantages that will have as new President over Vice President Humphrey is that Continued on the Next Page Nixon Overha Foreign Urges Policy Cont'd from Preceding Pag6 will owe no hostages to the past will not have tied myself in And in negotiations and speak from some experience in many other fields have negotiated where negotiation is concerned the major ingredient to assure success is that the negotiating parties have the broadest possible room to discuss to negotiate in 'hat is why have made it clear that there are two points that limit my negotiations One would not agree to under any circumstances the imposition by negotiation of coalition government with the Communists on South Vietnam because that would lead to in my view encouraging that kind of aggression and also might lead to another war in that area or some place else in the world So rule that out On the other side of the coin have ruled out of course the use of nuclear weapons against North Vietnam but between those broad guidelines there there are number of areas that can of course be discussed in which might take different view from the present administration and consequently am not going to lock myself in three weeks before the election as to what we will say and do because will have better chance to negotiate settlement for this war if my hands are completely free and am not tied will say this that the national interest the interests of our fighting men and the interest of peace in the world require that this war be brought to an honorable conclusion as quickly as possible and whoever is the next President should have just as much running room as possible and try to keep that running room for myself in case have that job Q-- You have deplored rate power like North Koret could seize the Pueblo Whatshould have been done to avoid seizure What should be done now A-What should have been done to avoid seizure was the instant that the ship was threatened the United States should have made it very clear that we would not tolerate seizure and we should have made it clear by moving air and sea power into the area to protect the ship or if we could not protect it we should have moved the ship out from the area Dealing with this is like the prevention of riot in very different sense believe in other words that more firm policy of reacting to any insult to the United States reacting in firm non-belligerent way is needed in order to discourage this kind of ultimate insult You have given great deal of thought to foreign policy over the years most of these years being marked by what Winston Churchill described as the cold war and which you described in your acceptance speech as an era of confrontation with the Cosmunist world You added The time has come for an era of negotiation In view of the many different foreign policy problems in the world today to name few Vietnam the Middle East where Arab nations and Israel seem constantly on the verge of war Eastern Europe and Communist China what changes should be made- In American policies in the future that would end this era of confrontation It won t be ended unfortunately for long time to come but on the other hand skillful negotiation can accomplish what Eisenhower accomplished and that is period of peace without surrender think for the next four years and would trust if we succeed for the next eight years What we need however is to recognize an unpleasant fact at the beginning that the United States is worse off In every major area of the world than it was eight years ago when Eisenhower left office It is worse off in the Middle East worse off in Latin America worse off in Western Europe worse off in Africa and worse off in Asia where we have war Now therefore what we need immediately is new foreign policy team that on priority basis will move to aew initiatives on every one oi these trouble spots sum up around the world we need new policy in Latin America toward the Mideast toward Euope toward the so-called underdeveloped nations forign aid and the rest There is going to be complete reappraisal of American policy We have got to reduce our commitments around the world in those areas where we are overextended so that we can put more emphasis on the priority areas -That is why have made it quite clear that in terms of foreign aid we are not going to be in every country -in the world In many countries we are going to be in less but in those that matter more These are just some of the new directions And then as far as the Soviet Union is concerned the fundamental point want to cover this to be sure if we are going to negotiate with the Soviet Union the United States must be in position to negotiate from strength and not from weakness What is needed therefore is for the United States to strengthen its military forces to strengthen its alliance in Europe so that we can go into negotiations with the Soviet Union and have continuing negotiations with the Soviet Union not from position of immense superior strength which would be considered threat to the Soviet Union that is not what am talking about at al am talking about the strength from defensive standpoint will convince the Soviet Union or any other potential expansionist power that negotiation is much better answer than continuing to bring about these confrontations around the world One subject which bas not been dealt with in detail by any of the candidates Is the question of rising taxes and inflation What steps do you feel must be taken to curb inflation What prospect do you see of reduction of taxes or if not that stability of taxes Well point one the greatest difference between Nixon and Humphrey have talked about foreign policy and have talked about law and order where we do have the basic differences but the greatest differences between these two men is in our attitude toward inflation -Hubert Humphrey once said that he would rather be known as man who was for soft money and had soft heart than man who was known that he was for hard money and had hard heart Well appreciate the sentiment expressed but anybody who makes that kind of statement grave question is raised as to whether he has soft head becau se basically soft money does not mean that man has soft heart Soft money has been responsible for driving 20 million people over 65, living on retirement to the wall Their prices have gone up 20 percent in the last eight years and their income has stayed the same Soft money has resulted in 65 million American wageearners who have had an increase of 14 week average it has resulted in those wage-earners being on treadmill Every bit of increase in wages over the past three years has been eaten up by taxes and inflation That is the problem Now what do you do about it We must move in new direction because the old direction hasn't worked but we also must move in new direction because we otherwise are going to continue to overspend and that means overtax and reduce the value of our currency My administration will be one in which all around in every segment of government we are going to tighten our belt We are going to do what is necessary but do it of course with less money where we are not going to continue on spending spree and the deficit spending which reduces the value of our money believe incidentally that that new kind of policy the policy directed towards eventually achieving balanced budget during period of prosperity that that kind of policy will stop the rise in prices and also that it eventually will lead not only to stopping the rise in taxes but reduction in taxes Another difference between Mr Humphrey and myself He has indicated that the surtax war tax that was added by Congress in the last term should be continued permanently don't agree believe just as soon as we can get our economy in shape that that tax should be dispensed with because firmly believe that the tax burden is too high and must be reduced and finally-in the field of taxation-do favor general tax reform That will 'come of course when within the administration we have had an opportunity to assess our situation around the world",local,1968,10,boston,massachusetts,northeast
156264290,1969-07,Los Angeles Times (1923-1995),"los angeles, calif","It was also an era during which was spawned filth, inflation, poverty pockets, noise, traffic congestion and ugliness.",local,1969,7,los angeles,california,west
162741981,1980-03,Los Angeles Times (1923-1995),"los angeles, calif","Nevertheless, Levitt contended, by taking positive steps to cut government spending and by using direct credit restraints-in lieu of even higher interest rates than are already in prospect-to curb spending by consumers and business, Carter has laid some of the ground- work for an easing of inflation.",local,1980,3,los angeles,california,west
1887090135,1964-09,St. Louis Post-Dispatch (1923-),st louis,"Members fine York Stock Exchange ""DIVIDENDS OVER THE YEARS"" 81 PINE STREET 7751 CARONDELET AVE. ST. LOUS. MO. CLAYTON 5, MO, M A 1-5448 VO 3-0700 U.S. Economy Today NO BOOM AND BUST IN MAKING By Sam Dawson NEW YORK, Sept. 15 (AP) The auto labor pacts being hammered hammered out in Detroit have revived talk of possibly increased inflation inflation but without conviction that anything like a boom and bust is in the making, WlIITK & COMPANY incorporated memieusi New York Stork Exchange Miduest Stock Exchange American Stock Exchange ( Associate) 506 OLIVE STREET, SAINT LOUIS I, MISSOURI CEntral 1-0282 ""DIVIDENDS OVER THE YEARS SCHERCK, RlCHTER COMPANY, INC.",local,1964,9,st louis,missouri,midwest
158998192,1979-08,Los Angeles Times (1923-1995),"los angeles, calif","As Step 2, Heller proposes a reduction in the personal income tax, but only for wage- earners whose pay increases do not exceed the Administration's anti-inflation guidelines.",local,1979,8,los angeles,california,west
119490520,1972-07,New York Times  (1923-),"new york, ny","About the only seemingly encouraging thing Mr. Tehan had to say this time was that inflation is ""just about over.""",national,1972,7,new york,new york,northeast
1878688144,1978-09,Minneapolis Tribune (1964-1982),minneapolis,She complained that taxes for education education will continue to increase even if the referendum fails because state aid programs increase automatically by about 6 percent to keep up with inflation.,local,1978,9,minneapolis,minnesota,midwest
123796648,1978-02,New York Times  (1923-),"new york, ny","The January rise of eight-tenths of I percent, if it occurred repeatedly in later I, months, would denote an annual rate of !increase of 10 percent, the so-called double-digit threshold of a very high""even ""runaway,"" pace of inflation by American standards.",national,1978,2,new york,new york,northeast
146480309,1976-03,Washington Post  (1974-) The,"washington, dc","""The central policy issue;' the report said, ""is striking a balance between thc stimulus the economy must have if it is to continue its recovery, and the restraint needed to avoid rekindling high rates of inflation"" One fiscal strategy-""by no means the only one""-to achieve this balance, the report said, would be the adoption of a ""current policy"" budget.",national,1976,3,washington,district of columbia,northeast
146528940,1976-11,Washington Post  (1974-) The,"washington, dc",Rising productivity leads to higher real wages and lessened inflation because  output comes from the same amount of time worked.,national,1976,11,washington,district of columbia,northeast
134357428,1979-07,Wall Street Journal  (1923-),"new york, ny","Despite Veblen's irony, we must agree with the authors that monetary and fiscal policy should not be based upon an attempt to fool the people, and that if they expect .inflation they wlll discount that factor in present wage-price policies and demands, thereby inducing a continuous wage-price spiral.",national,1979,7,new york,new york,northeast
132986534,1964-02,Wall Street Journal  (1923-),"new york, ny","""You no longer can count on being rescued from investment mistakes by, general price inflation.""",national,1964,2,new york,new york,northeast
134509730,1980-02,Wall Street Journal  (1923-),"new york, ny","Frightened by  of relentless inflation and the Federal Reserve's credit-tightening move last Friday, the bond market plunged.",national,1980,2,new york,new york,northeast
1887262894,1966-12,St. Louis Post-Dispatch (1923-),st louis,The year 1966 was one of inflation.,local,1966,12,st louis,missouri,midwest
1900505193,1966-12,Nashville Tennessean (1923-1972),nashville,"But high Interest rates and inflation will proDamy iorce the hike, he added.",local,1966,12,nashville,tennessee,southeast
142807009,1966-03,"Washington Post, Times Herald  (1959-1973) The","washington, dc","For DavisBacon, while little--known, is an engine of inflation that generates pressures on the most critical Kraft sector of the economic front -the construction industry.",national,1966,3,washington,district of columbia,northeast
133782723,1973-06,Wall Street Journal  (1923-),"new york, ny","Also, major labor groups have formed a ""national congress for the prevention of speculation-caused inflation"" aimed largely against the trading companies.",national,1973,6,new york,new york,northeast
1908243394,1980-01,Tennessean (1972-) The,nashville,"In the first place, inflation will be accelerated, thus increasing increasing the distance between the diverse classes within our land.",local,1980,1,nashville,tennessee,southeast
1888433497,1971-02,Cincinnati Enquirer (1923-),cincinnati,I SPECIAL LOW PRICES ON ALL WESTINGHOUSE ELECTRIC RANGES Model KEK3DH Kg) SWALLEiTS INFLATION BEATING LOW PRICE!,local,1971,2,cincinnati,ohio,midwest
148014272,1971-05,"Washington Post, Times Herald  (1959-1973) The","washington, dc","Yet as a vicious Yugoslav inflation bit, Baralic's workers council raised pay once and then again, so that the year s increases amounted to 30 per cent.",national,1971,5,washington,district of columbia,northeast
1893459522,1980-04,Indianapolis Star (1923-),indianapolis,"But Mercer says only Social Security can index rapidly on a large scale for inflation and increase A confidential CIA profile traces Sakharov's fall from grace: ""(He) gradually gradually took up dissident activities in the 1960s and was slowly cut off from his work on the Soviet nuclear program.",local,1980,4,indianapolis,indiana,midwest
134031126,1975-07,Wall Street Journal  (1923-),"new york, ny","Plunge in GNPSlows Sharply;Inflation Cools 'Real' Output Fell at 0.3%Annual Rate in Quarter,The Smallest Since 1973 By a WALL STREET JOURNAL Staff Reporter WASHINGTON--The longest and  decline since World War II  to a halt in the second quarterand inflation cooled further, the .",national,1975,7,new york,new york,northeast
1876307614,1966-10,Minneapolis Tribune (1964-1982),minneapolis,"Tower and Carr both oppose oppose open housing, inflation and riots in the streets.",local,1966,10,minneapolis,minnesota,midwest
1893435433,1979-08,Indianapolis Star (1923-),indianapolis,"Remember, the safety of any tire depends on wear, load, proper inflation and driving conditions.",local,1979,8,indianapolis,indiana,midwest
